"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"791604170281390081","","","2016-10-27 11:35:16 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",".@ldandk さんの @YouTube 動画を高く評価しました: https://t.co/Sxw2VloZV9 かりゆし58「アンマー」","","","","http://youtu.be/4_OKI91h3tw?a"
"670565892208664576","","","2015-11-28 11:32:21 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","次の @YouTube 動画を高く評価しました: https://t.co/i9zQI4I5K3 【 IKZO 】 俺ら フライングゲット 【 AKB48 】","","","","http://youtu.be/enQPhKnaWT0?a"
"670564925195067392","","","2015-11-28 11:28:31 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","次の @YouTube 動画を高く評価しました: https://t.co/ZIpFvNBsAe 俺らゲットワイルだ'８９／IKUZO+TM NETWORK","","","","http://youtu.be/LnHjtLEIdGQ?a"
"670563754824871936","","","2015-11-28 11:23:52 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","次の @YouTube 動画を高く評価しました: https://t.co/oe2jEqZNHc ポリ幾三","","","","http://youtu.be/uHyjRVmmk54?a"
"652869426837127168","","","2015-10-10 15:32:55 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","次の @YouTube 動画を高く評価しました: http://t.co/rZW6srNJmx Ryuichi Sakamoto - Merry Christmas, Mr Lawrence (LIVE)","","","","http://youtu.be/xgSeZpcMOBE?a"
"598503577519284225","","","2015-05-13 15:02:27 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","次の @YouTube 動画を高く評価しました: http://t.co/bvBiVAVHU9 Hi-STANDARD - Stay Gold [OFFICIAL MUSIC VIDEO]","","","","http://youtu.be/scqDV8X5-Xk?a"
"579427131580514304","","","2015-03-21 23:39:28 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","次の @YouTube 動画を高く評価しました: http://t.co/EWAJsaBQWH クリス・ハート - 糸","","","","http://youtu.be/3sbvSSrKNi4?a"
"577132883950850049","","","2015-03-15 15:42:56 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","次の @YouTube 動画を高く評価しました: http://t.co/KqFTydv6ft Google Impact Challenge - 10 ファイナリスト紹介 -","","","","http://youtu.be/fg5bbv37lro?a"
"574219181731635202","","","2015-03-07 14:44:56 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","次の @YouTube 動画を高く評価しました: http://t.co/q7prJSZ7r2 #HappyBackToWork ママが復職する日","","","","http://youtu.be/sSiPAfbEqQ4?a"
"565870051870273538","","","2015-02-12 13:48:28 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","次の @YouTube 動画を高く評価しました: http://t.co/m5K4ZBFq7m Android：アンドロイド合唱団","","","","http://youtu.be/U7lKihNI-K4?a"
"562469885343571968","","","2015-02-03 04:37:25 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","次の @YouTube 動画を高く評価しました: http://t.co/Qs7TPnP3EL","","","","http://youtu.be/DubZw7W9-Bw?a"
"554673976190853120","","","2015-01-12 16:19:15 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",".@luisabsinthia さんの @YouTube 動画を高く評価しました: http://t.co/i6jOIoBt1A Sid Vicious - My Way (Original and","","","","http://youtu.be/rDyb_alTkMQ?a"
"554669904285032448","","","2015-01-12 16:03:05 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","次の @YouTube 動画を高く評価しました: http://t.co/EZPsin5mtL [MV] Perfume「Dream Fighter」","","","","http://youtu.be/rBX5YGPNDbs?a"
"554654020736806913","","","2015-01-12 14:59:58 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","次の @YouTube 動画を高く評価しました: http://t.co/n8pNpVJpsC GLAY / ひとひらの自由","","","","http://youtu.be/dNPPCxMBExI?a"
"544995505852264449","","","2014-12-16 23:20:28 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","次の @YouTube 動画を高く評価しました: http://t.co/euCxtpbV3B Google - Year in Search: 検索で振り返る 2014","","","","http://youtu.be/mt7rGhAm2CY?a"
"537578812972605440","","","2014-11-26 12:09:11 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","次の @YouTube 動画を高く評価しました: http://t.co/pFCDvRnxry 槇原敬之 - まだ生きてるよ","","","","http://youtu.be/Fpd4skzcGZ0?a"
"536341050990669824","","","2014-11-23 02:10:45 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",".@kusanori さんの @YouTube 動画を高く評価しました: http://t.co/1J1leUhEmP 孤独のRunaway","","","","http://youtu.be/ULnU2Z8wtXE?a"
"529641654748057600","","","2014-11-04 14:29:45 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","次の @YouTube 動画を高く評価しました: http://t.co/SHH0SmGDxT B'zの恋心を真剣に聞く１歳４か月。","","","","http://youtu.be/HjA8T6xE7gs?a"
"529640440845197312","","","2014-11-04 14:24:56 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","次の @YouTube 動画を高く評価しました: http://t.co/d1KOlzU2q9","","","","http://youtu.be/xNvQ8Y13BmE?a"
"529346374689509376","","","2014-11-03 18:56:25 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","次の @YouTube 動画を高く評価しました: http://t.co/fPwil9rlMJ 饅頭こわい 立川談志","","","","http://youtu.be/qn2UJw18Oqs?a"
"529335419020664832","","","2014-11-03 18:12:53 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","次の @YouTube 動画を高く評価しました: http://t.co/0iDVzgelAj 落語「寿限無」でラップしてみた『All We Need","","","","http://youtu.be/EJk-WXO8H_Y?a"
"525942524792160257","","","2014-10-25 09:30:44 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","次の @YouTube 動画を高く評価しました: http://t.co/HPpN2zjpOR Call Her Name | RED B.A／株式会社ポーラ","","","","http://youtu.be/oiF_qeICoLU?a"
"519801978260434944","","","2014-10-08 10:50:23 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","次の @YouTube 動画を高く評価しました: http://t.co/GVIF1E2ZBJ Women Will Japan :","","","","http://youtu.be/BiOngA3YZjc?a"
"508467147756949504","","","2014-09-07 04:09:49 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","次の @YouTube 動画を高く評価しました: http://t.co/VGhZz9sKqD Carpenters Close To You","","","","http://youtu.be/6inwzOooXRU?a"
"505375110115520515","","","2014-08-29 15:23:10 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","次の @YouTube 動画を高く評価しました: http://t.co/QHHvVEndYf フジファブリック - 若者のすべて","","","","http://youtu.be/IPBXepn5jTA?a"
"437512902246158336","","","2014-02-23 09:02:59 +0000","<a href=""https://vimeo.com"" rel=""nofollow"">Vimeo</a>","I just liked ""Ring -Shorcut Everything-"" on Vimeo: http://t.co/vtAaUJ9mS2","","","","http://vimeo.com/74626545"
"437512880892944384","","","2014-02-23 09:02:54 +0000","<a href=""https://vimeo.com"" rel=""nofollow"">Vimeo</a>","I just liked ""180ID David Wilson"" on Vimeo: http://t.co/akrL6koaxH","","","","http://vimeo.com/84969499"
"433228323842695168","","","2014-02-11 13:17:36 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","次の @YouTube 動画を高く評価しました: http://t.co/wEZHv205PW ｵｰﾀﾞｰﾒｲﾄﾞRADWIMPS MV","","","","http://youtu.be/CetVGsV6g44?a"
"427101178049363968","","","2014-01-25 15:30:30 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","次の @YouTube 動画を高く評価しました: http://t.co/IreVZecHeN スラムダンク　あれから１０日後","","","","http://youtu.be/Dwxg4zUDXAY?a"
"422310373820485632","","","2014-01-12 10:13:33 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","次の @YouTube 動画を高く評価しました: http://t.co/oo2fFuXMAM Waffles The Terrible - Worlds Best Funny Cat Fails Epic","","","","http://youtu.be/5d7aruKYkKs?a"
"420549605256744961","","","2014-01-07 13:36:53 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","次の @YouTube 動画を高く評価しました: http://t.co/iQs8K5DKq7","","","","http://youtu.be/rMDY8SZwCB8?a"
"412951668079484928","","","2013-12-17 14:25:24 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","次の @YouTube 動画を高く評価しました: http://t.co/xbWKvyLDn9 Google Zeitgeist: 2013年を振り返ろう","","","","http://youtu.be/NUi7UzlAAAY?a"
"399104063377539072","","","2013-11-09 09:19:58 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","次の @YouTube 動画を高く評価しました: http://t.co/plUnxtYA0e ROOTS CM","","","","http://youtu.be/p10DbqvPNcQ?a"
"391934704779550721","","","2013-10-20 14:31:30 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/gdvc65FjTc Phillip Phillips - Gone, Gone, Gone","","","","http://youtu.be/oozQ4yV__Vw?a"
"386683850656866305","","","2013-10-06 02:46:28 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/N4fUk3f2hf Matt Cab - Love Story Official Music Video","","","","http://youtu.be/mR8E8pVgddk?a"
"384678719090360320","","","2013-09-30 13:58:48 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/0Vhm3vnQzs バレンティン59号特大ホームラン　20130930","","","","http://youtu.be/5tZ77wB_mzg?a"
"383229459987697665","","","2013-09-26 13:59:57 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/q9eFrNFoXp 気力の田中連続三振で締める 楽天パ・リーグ優勝の瞬間","","","","http://youtu.be/aTOPSuaL2Ww?a"
"379223136950321152","","","2013-09-15 12:40:16 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video from @celeaguechannel http://t.co/Sr5p4LlHex バレンティンが2打席連続の第57号ソロ","","","","http://youtu.be/ECWIO7v89xc?a"
"379221662266576896","","","2013-09-15 12:34:24 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/ZDWyzLUrZQ [2013.09.15] バレンティン 第56号ホームラン！","","","","http://youtu.be/oNLwm7pDq1M?a"
"378788987441512448","","","2013-09-14 07:55:06 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","次の @YouTube 動画を高く評価しました: http://t.co/ImHpqdbnsR Stay Gold - 宇多田ヒカル Relaxing Piano","","","","http://youtu.be/fwPT4EYgMg4?a"
"378674969141866497","","","2013-09-14 00:22:02 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I favorited a @YouTube video http://t.co/x0xVI9hWTd TOKYO2020 FINAL Presentation FILM","","","","http://youtu.be/zHSUz26fAIM?a"
"378674912703287296","","","2013-09-14 00:21:49 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/x0xVI9hWTd TOKYO2020 FINAL Presentation FILM","","","","http://youtu.be/zHSUz26fAIM?a"
"378116096567824384","","","2013-09-12 11:21:17 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/1sCCBC1sKd Google Nexus 7: Dance with Students","","","","http://youtu.be/EKHWO_PX33Y?a"
"373868273886314496","","","2013-08-31 18:01:57 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","次の @YouTube 動画を高く評価しました: http://t.co/iRjWgh4GQP Re: Re: &amp; リライト / ASIAN KUNG-FU GENERATION (LIVE)","","","","http://youtu.be/NRMlJYDBOAM?a"
"373865118712758272","","","2013-08-31 17:49:25 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","次の @YouTube 動画を高く評価しました: http://t.co/W5vSa1p694 GLAY+ Hide - Tell Me","","","","http://youtu.be/9Yt8Qk-s6vg?a"
"373604676878757888","","","2013-08-31 00:34:30 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video from @qptomo http://t.co/01wi1HzYKL なんだおまえか〜","","","","http://youtu.be/5MyJ7MmHXxo?a"
"361288812657258496","","","2013-07-28 00:55:40 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video from @lollapalooza http://t.co/kpxi37msjl Lollapalooza 2013 Lineup","","","","http://youtu.be/rRE70Ia8Hpw?a"
"355351469102342144","","","2013-07-11 15:42:47 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/zXm0UXZCTB スガ シカオ - Progress - ap bank fes 09 [HD]","","","","http://youtu.be/TxfhdWVxjgA?a"
"353665787891945472","","","2013-07-07 00:04:29 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","次の @YouTube 動画を高く評価しました: http://t.co/vHUIdDjVE8 Dog Takes Puppy on Journey in Shopping Cart: Cute Dog Maymo","","","","http://youtu.be/cVg2QEYtdIM?a"
"350411218562985984","","","2013-06-28 00:31:59 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/xEmZIPjzTD 軍艦島をストリートビュー","","","","http://youtu.be/c5kmKO_gGsc?a"
"340639501091225602","","","2013-06-01 01:22:40 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/ouPJynd3dg HIGH BONE MUSCLE『ヤマブキ』","","","","http://youtu.be/mV073pUblN0?a"
"339697818077917184","","","2013-05-29 11:00:45 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","次の @YouTube 動画を高く評価しました: http://t.co/HQ7zGL2Isg Munenori Kawasaki's Funny Interview After His Walkoff","","","","http://youtu.be/TlCnSZWhvNg?a"
"339693804485505024","","","2013-05-29 10:44:48 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","次の @YouTube 動画を高く評価しました: http://t.co/b6AVqVWWa4 MLB - Funny Dugout Hi Fives from pitcher after 1-2-3 inning","","","","http://youtu.be/LEksgDdn0x4?a"
"333624075874353152","","","2013-05-12 16:45:52 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/23VSJvWfM9 Paperman","","","","http://youtu.be/NbyrN7pq4X8?a"
"331095729693155328","","","2013-05-05 17:19:08 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/7EZcr49eQQ Peeping Life 父と娘、押入れの探しもの","","","","http://youtu.be/jqLtuIebuak?a"
"331089113828712448","","","2013-05-05 16:52:50 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/5DIXQ9Qi3B 「気になる娘のケータイ」編","","","","http://youtu.be/x10NN19A2tA?a"
"331081731539079168","","","2013-05-05 16:23:30 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video from @animebancho http://t.co/KFLTYeSYxB チェーンロック越しの夜 Peeping Life Library #13","","","","http://youtu.be/Vght4r4xdQ8?a"
"325445550591848448","","","2013-04-20 03:07:20 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/h9ZFsaPe0m 何故敬遠しなかったか？日本語版(2/3) WBC2009","","","","http://youtu.be/GzEtmhTcH78?a"
"324809689735000064","","","2013-04-18 09:00:39 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","次の @YouTube 動画を高く評価しました: http://t.co/iSxcQ07GEV","","","","http://youtu.be/npZ3_ILHVzs?a"
"321782628917325825","","","2013-04-10 00:32:11 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/IAKHvx6OzY Go the Fuck Home: Engineering Work/Life Balance - Pam Selle Ignite Philly 9","","","","http://youtu.be/YBoS-svKdgs?a"
"321470222345330690","","","2013-04-09 03:50:48 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video from @aj_curry http://t.co/6uvIIhvarQ Two Men Watch Childbirth for the First Time (ORIGINAL)","","","","http://youtu.be/OetCpTJu9T4?a"
"320772986670039040","","","2013-04-07 05:40:14 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","次の @YouTube 動画を高く評価しました: http://t.co/eUfnzeGQgm HELLO KITTY IN SPACE","","","","http://youtu.be/5REsCTG4-Gg?a"
"309670476924461057","","","2013-03-07 14:22:49 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/uZGdpf9P1c I/O Brush","","","","http://youtu.be/04v_v1gnyO8?a"
"305246841467973632","","","2013-02-23 09:24:52 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/XhZuXqw6YK にほんのこども～中学生のいま～（videographic: About Teens in Japan）","","","","http://youtu.be/nZIGast6bUw?a"
"303701542240931840","","","2013-02-19 03:04:24 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","次の @YouTube 動画を高く評価しました: http://t.co/3Dgkf6GC Paperman Trailer","","","","http://youtu.be/mM6cLnscmO8?a"
"300906794413355008","","","2013-02-11 09:59:05 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","次の @YouTube 動画を高く評価しました: http://t.co/CvY0i4u4 マニフェスト RADWIMPS MV","","","","http://youtu.be/smH_qPRe3XM?a"
"295191742800613376","","","2013-01-26 15:29:30 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/8Z3T5VHc 1935年（昭和10年）東京の貴重なカラー映像","","","","http://youtu.be/dCWxEeL9eEo?a"
"293893676122386432","","","2013-01-23 01:31:27 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","次の @YouTube 動画を高く評価しました: http://t.co/x7CBo0Vk The Beatmoss - SUPERSTAR","","","","http://youtu.be/xaIVC6TcaCM?a"
"290479387911020546","","","2013-01-13 15:24:17 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video from @animebancho http://t.co/ToFnZOkS おでかけバカップル Peeping Life Library #01","","","","http://youtu.be/dleYTXsRKA0?a"
"290320068607369216","","","2013-01-13 04:51:12 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video from @CSISut http://t.co/xgZayLE1","","","","http://youtu.be/fp6oI58sHco?a"
"289683738932170755","","","2013-01-11 10:42:40 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","次の @YouTube 動画を高く評価しました: http://t.co/m57HO9e0 Mrs. Bojangles' Goes On Her First Walk","","","","http://youtu.be/l75FKMhiIw4?a"
"287413420196757504","","","2013-01-05 04:21:13 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","次の @YouTube 動画を高く評価しました: http://t.co/mTUG7Hqb Daisy does not like the vacuum","","","","http://youtu.be/9CWw-nbRC1E?a"
"286723759853932544","","","2013-01-03 06:40:46 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","次の @YouTube 動画を高く評価しました: http://t.co/eDLSPmB9 The Secret of iPhone 5","","","","http://youtu.be/5zhEuFwoVns?a"
"286355385168822273","","","2013-01-02 06:16:58 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/9RJRYPzh Warehouse Robots at Work","","","","http://youtu.be/lWsMdN7HMuA?a"
"283922935872380930","","","2012-12-26 13:11:17 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","次の @YouTube 動画を高く評価しました: http://t.co/25METLNN funny videos of people falling 2012 new","","","","http://youtu.be/fbO9xseGWW0?a"
"282378806990368768","","","2012-12-22 06:55:28 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/sIyVmBEl KURATAS - Suidobashi heavy industry","","","","http://youtu.be/29MD29ekoKI?a"
"275042553890500609","","","2012-12-02 01:03:49 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I favorited a @YouTube video http://t.co/1ImlMmh5 WBC 決勝 韓国戦 「イチローの８球・・・神が降りた！」","","","","http://youtu.be/MFmCT7zGY3A?a"
"269599303348146176","","","2012-11-17 00:34:17 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/DYPcT86T TargetMap Starting Steps","","","","http://youtu.be/cJgtAZ0mIIU?a"
"269586139382431744","","","2012-11-16 23:41:58 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I favorited a @YouTube video http://t.co/2HRawyDd 宇多田ヒカル - 桜流し","","","","http://youtu.be/JWLGEU5cfd8?a"
"266441438722670592","","","2012-11-08 07:26:03 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/h6sZM0Ab Custom Namiki Falcon Resin Fountain Pen HD","","","","http://youtu.be/pRebkWHsHC0?a"
"266039174942052352","","","2012-11-07 04:47:36 +0000","<a href=""https://vimeo.com"" rel=""nofollow"">Vimeo</a>","I just liked ""Bodymetrics in the Living Room"" on Vimeo: http://t.co/QzvJQh9x","","","","http://vimeo.com/34832856"
"265634436022943744","","","2012-11-06 01:59:19 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","次の @YouTube 動画をお気に入りに追加しました: http://t.co/KnlzHTso Martin Selligman - US Zeitgeist 2010","","","","http://youtu.be/4C513ywEBho?a"
"263434724729577474","","","2012-10-31 00:18:27 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/dZovawYv Enhanced voice search on the Google Search App","","","","http://youtu.be/n2ZUSPecPRk?a"
"259428700569870337","","","2012-10-19 22:59:56 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/XffZUmIO livetune adding 中島 愛「Transfer」Music Video","","","","http://youtu.be/ayL4pzictu8?a"
"257007991671373824","","","2012-10-13 06:40:54 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","次の @YouTube 動画を高く評価しました: http://t.co/ea7G5mEf 空からの明治村","","","","http://youtu.be/OESq-Xyg8HU?a"
"257007082434330624","","","2012-10-13 06:37:18 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","次の @YouTube 動画を高く評価しました: http://t.co/Xmh5Yhiv Baseball First World Series No Hitter Don Larsen (History's","","","","http://youtu.be/i1aUAw6fjd8?a"
"256969626221694977","","","2012-10-13 04:08:27 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/ScWyEiJW This is How Technology Will Create a Smarter San Francisco","","","","http://youtu.be/PlaJOE8yflo?a"
"254995728273924096","","","2012-10-07 17:24:53 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video from @otupon1 http://t.co/tgNXvOrQ","","","","http://youtu.be/bnmp8a3E4bU?a"
"254993444202762240","","","2012-10-07 17:15:49 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/GinvgcKm Spitz - Spica (Live 2008)","","","","http://youtu.be/08_z8PBoFIc?a"
"254992288030285824","","","2012-10-07 17:11:13 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/KAKyNSPU Spitz - 8823","","","","http://youtu.be/i3XTf13V8hs?a"
"254990987070427136","","","2012-10-07 17:06:03 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/vqFAmQ4Z 星になれたら　Mr.Children","","","","http://youtu.be/VzrWpy42QRM?a"
"254987738204487681","","","2012-10-07 16:53:08 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/F4tmlTl0 球根 / THE YELLOW MONKEY","","","","http://youtu.be/xT_w9c-Reok?a"
"254986285490532352","","","2012-10-07 16:47:22 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/aqaLlHmi ユニコーン ミルク","","","","http://youtu.be/sExcV9w5n3Q?a"
"254385903873699840","","","2012-10-06 01:01:40 +0000","<a href=""http://mediamarker.net/"" rel=""nofollow"">MediaMarker</a>","[MM週間記録9/29-10/5] 登録0件/購入0件/読了0冊 http://t.co/vMjTMBkl","","","","http://bit.ly/heiIcf"
"253095483713650688","","","2012-10-02 11:34:00 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","次の @YouTube 動画を高く評価しました: http://t.co/6XY68PLk NOKIES! / ONE FOOT ON THE GROUND from ""BETWEEN THE BLINKS""","","","","http://youtu.be/QvJ-4JlU7cU?a"
"251849195080790017","","","2012-09-29 01:01:41 +0000","<a href=""http://mediamarker.net/"" rel=""nofollow"">MediaMarker</a>","[MM週間記録9/22-9/28] 登録0件/購入0件/読了0冊 http://t.co/vMjTMBkl","","","","http://bit.ly/heiIcf"
"249312474015346688","","","2012-09-22 01:01:40 +0000","<a href=""http://mediamarker.net/"" rel=""nofollow"">MediaMarker</a>","[MM週間記録9/15-9/21] 登録0件/購入0件/読了0冊 http://t.co/vMjTMBkl","","","","http://bit.ly/heiIcf"
"246982055269900288","","","2012-09-15 14:41:25 +0000","<a href=""http://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>","インターネットへのアクセシビリティについて。 - iPhone5にまつわる通信キャリアの動きをみてると、キャリア縛り＆2年縛りにそろそろ我慢が限界かなぁと思う。
キャリアなんて別にどこでもいいんですよね。
インターネッ… http://t.co/sj1EOYvI","","","","http://tmblr.co/ZeMCCyTQmNVO"
"246775757513318400","","","2012-09-15 01:01:40 +0000","<a href=""http://mediamarker.net/"" rel=""nofollow"">MediaMarker</a>","[MM週間記録9/8-9/14] 登録0件/購入0件/読了0冊 http://t.co/vMjTMBkl","","","","http://bit.ly/heiIcf"
"245750360105422848","","","2012-09-12 05:07:06 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",".@YouTube 動画を高く評価しました http://t.co/mfAspZaZ What is Evergram?","","","","http://youtu.be/ayCoABxxv-g?a"
"245744139940016128","","","2012-09-12 04:42:23 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",".@YouTube 動画を高く評価しました http://t.co/nDI6Bwmx iPhone 5 Commercial","","","","http://youtu.be/hsEUBLIJvmE?a"
"244239039845257216","","","2012-09-08 01:01:39 +0000","<a href=""http://mediamarker.net/"" rel=""nofollow"">MediaMarker</a>","[MM週間記録9/1-9/7] 登録0件/購入0件/読了0冊 http://t.co/vMjTMBkl","","","","http://bit.ly/heiIcf"
"241702324207226880","","","2012-09-01 01:01:39 +0000","<a href=""http://mediamarker.net/"" rel=""nofollow"">MediaMarker</a>","[MM週間記録8/25-8/31] 登録0件/購入0件/読了0冊 http://t.co/vMjTMBkl","","","","http://bit.ly/heiIcf"
"239165612025315329","","","2012-08-25 01:01:40 +0000","<a href=""http://mediamarker.net/"" rel=""nofollow"">MediaMarker</a>","[MM週間記録8/18-8/24] 登録0件/購入0件/読了1冊 http://t.co/vMjTMBkl","","","","http://bit.ly/heiIcf"
